timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,cpu_energy
2026-07-17 12:50:02,gpu45,0,14,26.0,1417.4098038781685,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,15,28.0,1417.4785452681317,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,16,27.0,1417.7458292162416,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,17,27.0,1417.0060071797955,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,18,28.0,1418.4095008306147,1.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,19,25.0,1417.0039250035784,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,20,26.0,1422.5752155601535,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,21,26.0,1419.5502266402596,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,22,28.0,1416.0609887752814,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,0,23,30.0,1418.7783261401341,0.0,53.2219,119981.20532226562
2026-07-17 12:50:02,gpu45,1,0,32.0,1452.8961600012685,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,1,31.0,1457.0295987741938,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,2,31.0,1452.8234985901843,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,3,29.0,1454.1978989320182,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,4,30.0,1458.2818100540158,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,5,30.0,1456.0520267711524,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,6,30.0,1452.658716488808,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,7,28.0,1455.6483724610903,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,8,31.0,1451.5953469323686,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,9,29.0,1453.5890503762803,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,10,29.0,1452.3196139421918,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,11,30.0,1452.7285917742752,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,12,30.0,1450.6502375749392,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,13,28.0,1453.9565088390762,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,14,30.0,1452.8173661145204,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,15,31.0,1453.5481778163096,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,16,30.0,1453.479016435244,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,17,27.0,1453.43585890506,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,18,30.0,1454.9998276758042,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,19,27.0,1454.102822453906,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,20,28.0,1453.2913464205717,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,21,29.0,1454.5267103093377,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,22,30.0,1451.386116965347,0.0,64.7182,258115.2030029297
2026-07-17 12:50:02,gpu45,1,23,30.0,1453.3432991652712,0.0,64.7182,258115.2030029297
2026-07-17 12:55:02,gpu45,0,0,29.0,1431.396176228558,0.02,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,1,28.0,1431.9751594147547,0.99,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,2,29.0,1428.3345122529115,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,3,25.0,1423.594251116266,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,4,26.0,1419.0428332482863,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,5,27.0,1417.4638435294978,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,6,28.0,1417.6047350006725,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,7,25.0,1421.7711752790137,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,8,26.0,1415.4662895090062,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,9,26.0,1419.94423661217,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,10,28.0,1415.4219094833823,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,11,27.0,1417.2429409576994,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,12,26.0,1418.4447752949966,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,13,26.0,1412.6426232028582,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,14,26.0,1417.4076250154092,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,15,27.0,1417.4763383583484,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,16,26.0,1417.7436240053632,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,17,27.0,1417.0033735738214,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,18,28.0,1418.4073005708512,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,19,25.0,1417.0015864693721,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,20,25.0,1422.572981338912,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,21,25.0,1419.5480393708237,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,22,27.0,1416.0587078593953,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,0,23,29.0,1418.776103411781,0.0,53.5601,135987.2078857422
2026-07-17 12:55:02,gpu45,1,0,31.0,1452.8939644495688,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,1,30.0,1457.0274326223416,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,2,31.0,1452.8213680947931,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,3,27.0,1454.195787693605,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,4,29.0,1458.2797303232749,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,5,29.0,1456.049991071688,0.0,64.8772,11459.569580078125
